customer_id,age,annual_income,total_spent,num_transactions,account_age_days,credit_score,loan_amount,city,segment,last_product,churn
CID-02301,26.0,33587.9538980202,1911.2733748354779,18.0,1998,737.0,178.55950812483715,Adana,Platinum,Insurance,0
CID-02302,33.0,51298.79038751748,3036.662121764788,19.0,3004,618.0,4209.320862009653,Mersin,Bronze,Investment,0
CID-02303,41.0,50984.81442781834,3730.1277206180707,9.0,2697,731.0,27342.020154617032,Istanbul,Silver,Savings,0
CID-02304,61.0,96545.80404357029,2300.6405551333,14.0,3180,,695.9770060903693,Bursa,Gold,Investment,0
CID-02305,75.0,30436.419016779946,2065.912819756631,9.0,3360,801.0,18726.96699429873,Gaziantep,Silver,Savings,1
CID-02306,45.0,17720.995823142155,3314.918470257098,17.0,3598,592.0,53817.98952574002,Istanbul,Bronze,Insurance,1
CID-02307,35.0,16936.275871462196,2608.8233591966696,11.0,2955,693.0,3379.8115408246053,Bursa,Bronze,Insurance,0
CID-02308,44.0,42255.68642052834,3304.5199923130567,14.0,2252,792.0,9715.679658725725,Ankara,Gold,Savings,0
CID-02309,48.0,32795.92120662844,3036.6572648595325,,3468,586.0,15423.081280439164,Ankara,Silver,Credit Card,0
CID-02310,34.0,31901.87995414957,4064.3211456720055,18.0,44,820.0,10774.680428631327,Kocaeli,Bronze,Insurance,1
CID-02311,59.0,10000.0,3294.301609754909,13.0,3152,848.0,17434.41176742164,Izmir,Silver,Savings,0
CID-02312,40.0,69739.52851427837,2346.985063515695,9.0,136,735.0,9318.208646459401,Istanbul,Silver,Savings,1
CID-02313,43.0,13225.494704741994,3664.2084544756917,17.0,498,681.0,2893.6913041212456,Kocaeli,Silver,Loan,0
CID-02314,45.0,12063.855155541378,1910.0658002131588,16.0,231,665.0,1678.6993762474824,Istanbul,Silver,Investment,0
CID-02315,43.0,29277.53530607368,885.242395375461,10.0,3319,725.0,24557.587440621566,Kocaeli,Bronze,Loan,0
CID-02316,48.0,14216.60063517836,4.54152563183046,15.0,3142,739.0,4907.302022062968,Mersin,Platinum,Investment,0
CID-02317,30.0,48220.115523836284,2626.877029216013,15.0,1941,518.0,33844.76852541622,Gaziantep,Bronze,Investment,1
CID-02318,31.0,25539.850723115473,2858.2320361894563,18.0,1824,657.0,24458.1337223089,Antalya,Bronze,Loan,0
CID-02319,24.0,32772.31482699525,11447.363333219053,13.0,1438,633.0,912.9215618994083,Adana,Silver,Credit Card,1
CID-02320,43.0,42371.66984548867,1435.5189490503353,20.0,946,621.0,4043.854705370387,Antalya,Bronze,Savings,1
CID-02321,47.0,12516.501186531661,1603.504607175482,13.0,365,623.0,6215.414638520869,Izmir,Bronze,Insurance,1
CID-02322,43.0,10000.0,721.2657979687951,13.0,1714,576.0,16246.631346662049,Istanbul,Silver,Savings,0
CID-02323,58.0,116808.20737472948,234.06518059965774,11.0,2182,803.0,29876.779735930977,Ankara,Bronze,Loan,0
CID-02324,37.0,31277.023929108458,4742.22197520096,9.0,2280,633.0,1120.139880153085,Adana,Silver,Credit Card,0
CID-02325,46.0,29215.31490968875,919.222128948248,,3611,668.0,5168.894595095499,Bursa,Bronze,Insurance,1
CID-02326,24.0,10000.0,3004.1741645471816,17.0,3196,654.0,8494.940246151062,Bursa,Bronze,Insurance,0
CID-02327,33.0,,3724.8796974769475,13.0,3278,636.0,3646.4026361497163,Bursa,Bronze,Credit Card,0
CID-02328,46.0,44429.93176133328,2039.0859879666905,,94,713.0,14185.800697053952,Adana,Platinum,Insurance,1
CID-02329,48.0,45009.22974810654,6689.01559659854,20.0,582,655.0,11701.66393510816,Adana,Platinum,Insurance,0
CID-02330,34.0,67522.8980560971,1877.1777975947348,16.0,253,728.0,6849.400444334218,Istanbul,Bronze,Credit Card,0
CID-02331,37.0,10746.15913080445,1073.1038224392287,15.0,2457,805.0,13095.08035518127,Ankara,Bronze,Loan,0
CID-02332,19.0,,7243.24368072769,19.0,2332,591.0,7916.031310801297,Istanbul,Gold,Loan,1
CID-02333,33.0,91552.07434776924,6327.517463401631,14.0,2045,705.0,7566.600391289042,Izmir,Silver,Insurance,0
CID-02334,48.0,161737.82591340118,573.3582419946667,7.0,1351,703.0,5551.6149783086,Istanbul,Gold,Loan,1
CID-02335,44.0,10000.0,84.17265253302185,13.0,2248,,13994.662933560438,Adana,Silver,Loan,0
CID-02336,44.0,37865.15173389875,301.7433838525711,10.0,642,731.0,10569.501904514253,Istanbul,Silver,Insurance,1
CID-02337,38.0,13256.251350386425,1080.4456810284294,16.0,681,659.0,3934.0809319388263,Istanbul,Bronze,Insurance,0
CID-02338,38.0,10000.0,11471.592694728417,21.0,747,806.0,234.91901962375206,Adana,Bronze,Loan,0
CID-02339,,21658.370381151875,2616.364309146173,,2909,759.0,2945.035891463042,Istanbul,Bronze,Investment,1
CID-02340,46.0,10000.0,1495.1240350496912,14.0,1417,679.0,788.0233007256788,Antalya,Silver,Credit Card,0
CID-02341,43.0,68070.3980751463,7026.146037894722,19.0,2896,662.0,10168.700953552354,Kocaeli,Bronze,Loan,0
CID-02342,43.0,41963.931753833625,1931.378376008822,9.0,2150,818.0,4590.310144116234,Bursa,Bronze,Loan,0
CID-02343,31.0,10000.0,1211.7915649327874,,1113,633.0,9819.22571706025,Antalya,Silver,Investment,0
CID-02344,18.0,10000.0,9068.62592245411,12.0,2532,701.0,7193.822741644336,Konya,Platinum,Savings,0
CID-02345,51.0,90809.30129353204,6060.510672074314,16.0,2413,,13900.004031193033,Istanbul,Silver,Savings,0
CID-02346,32.0,10660.138869570383,5938.482334246477,,697,775.0,23163.696454386096,Bursa,Platinum,Credit Card,0
CID-02347,27.0,51257.49058436559,2297.6753065038015,,3225,781.0,11746.943770341328,Ankara,Gold,Insurance,0
CID-02348,46.0,22597.438466173455,4985.526484685487,,3556,723.0,1151.4830469138728,Istanbul,Bronze,Loan,0
CID-02349,33.0,48435.66092921317,632.5205223419985,22.0,43,637.0,317.9808612432353,Istanbul,Platinum,Investment,1
CID-02350,50.0,20861.010292799,2724.7793630859305,15.0,1469,667.0,4316.774484373167,Bursa,Bronze,Insurance,0
CID-02351,45.0,10000.0,13201.86497892675,16.0,2104,581.0,9959.91727601475,Konya,Bronze,Insurance,0
CID-02352,46.0,13873.782539850607,1100.2915936749403,15.0,1103,699.0,827.0009456811141,Gaziantep,Bronze,Savings,0
CID-02353,21.0,11457.98871950904,5061.090914051395,14.0,2264,615.0,7147.816076612197,Ankara,Silver,Loan,0
CID-02354,52.0,30725.756661111936,2157.705749952955,,3158,850.0,39250.709813692185,Ankara,Gold,Credit Card,1
CID-02355,41.0,59057.60643607853,129.98272541676664,12.0,800,,1697.9684908314048,Antalya,Silver,Investment,0
CID-02356,33.0,16844.394040767653,4607.28636326455,15.0,2744,762.0,53396.89381365384,Adana,Silver,Loan,0
CID-02357,39.0,10000.0,590.7428480672991,11.0,1019,802.0,34967.1240483255,Istanbul,Platinum,Insurance,0
CID-02358,18.0,40246.6788641748,3194.3770846152024,20.0,3135,746.0,32084.81108109603,Ankara,Bronze,Insurance,0
CID-02359,42.0,51193.67675530047,286.5835917739466,10.0,567,639.0,35866.66663752194,Izmir,Silver,Credit Card,0
CID-02360,25.0,181133.88235447096,9391.886579257369,,2050,633.0,1501.8524383717154,Ankara,Bronze,Savings,0
CID-02361,21.0,48966.952506413014,1103.748068660637,13.0,965,850.0,2950.093850860153,Antalya,Silver,Credit Card,0
CID-02362,19.0,35040.12047474987,821.7086801117925,,2448,837.0,2597.40930033049,Izmir,Silver,Credit Card,0
CID-02363,,46855.17563349743,442.4637461427414,15.0,2163,704.0,2122.7415041285076,Istanbul,Bronze,Loan,0
CID-02364,30.0,144634.048387391,9340.197922024145,18.0,2237,652.0,7147.2113627175895,Istanbul,Silver,Savings,0
CID-02365,56.0,96935.39588720238,3982.2740065710327,24.0,2502,610.0,31918.2018929381,Kocaeli,Gold,Insurance,0
CID-02366,31.0,21452.892643119267,4331.142951342274,12.0,1932,630.0,5225.430459053361,Istanbul,Bronze,Savings,0
CID-02367,18.0,14895.687199526805,2214.262437927276,,1765,736.0,5040.129095676799,Istanbul,Platinum,Loan,0
CID-02368,24.0,16756.87070701789,2060.283668866221,19.0,3207,850.0,20280.032654823695,Adana,Bronze,Loan,0
CID-02369,52.0,38611.5720729904,372.9845922257871,18.0,1444,670.0,1835.0961414222836,Antalya,Silver,Credit Card,0
CID-02370,36.0,74952.40621130427,2625.9823067759226,11.0,3613,775.0,8041.044355555496,Bursa,Silver,Loan,0
CID-02371,31.0,38478.35260014395,907.4533153949236,16.0,2352,751.0,6302.922293306135,Izmir,Bronze,Savings,0
CID-02372,39.0,10000.0,12091.519771799463,16.0,1342,656.0,33827.14306393843,Mersin,Bronze,Credit Card,0
CID-02373,44.0,70721.0000628694,5095.958697123356,18.0,2067,759.0,13006.415210770148,Istanbul,Bronze,Credit Card,1
CID-02374,,90185.87357169316,1704.6941861397268,,287,762.0,18716.34623749102,Izmir,Platinum,Credit Card,1
CID-02375,55.0,18798.082968053848,525.1140069635417,21.0,992,753.0,2486.7490823015737,Izmir,Bronze,Savings,0
CID-02376,33.0,60006.012721370105,4923.715813121745,16.0,1273,646.0,47590.64647841263,Istanbul,Bronze,Credit Card,0
CID-02377,22.0,30588.66806638901,416.54376113845996,13.0,3051,737.0,7006.951935077114,Ankara,Silver,Investment,0
CID-02378,33.0,120961.55131601694,671.6762971469027,22.0,2604,775.0,22086.590034447472,Adana,Bronze,Investment,1
CID-02379,41.0,102618.25397204074,760.4764612900718,13.0,562,756.0,55670.759826904185,Izmir,Bronze,Savings,1
CID-02380,26.0,40994.269739056486,2604.6037542488257,11.0,1899,766.0,12790.73263188409,Gaziantep,Silver,Insurance,0
CID-02381,26.0,64682.82768769843,4949.533215447703,,3160,663.0,12749.98342086996,Bursa,Bronze,Insurance,0
CID-02382,42.0,118171.60946162851,1207.4776432622923,16.0,1413,765.0,2244.826641011153,Adana,Silver,Credit Card,0
CID-02383,37.0,,283.1053442717824,10.0,1683,783.0,8905.46680291574,Konya,Bronze,Savings,0
CID-02384,38.0,20668.231774204243,1998.8039007484097,13.0,142,643.0,34446.4097211173,Antalya,Silver,Credit Card,0
CID-02385,28.0,77058.71251066192,4412.0440067417185,,1329,569.0,2612.680366058792,Adana,Bronze,Credit Card,0
CID-02386,35.0,13670.046771586392,801.9096634523082,12.0,2334,810.0,44910.12697734283,Antalya,Silver,Investment,1
CID-02387,26.0,27054.019421120545,794.7668182208268,11.0,358,642.0,19809.763079079552,Izmir,Bronze,Loan,0
CID-02388,48.0,110433.51021805411,9413.619522856028,13.0,2854,620.0,9834.90181765735,Izmir,Silver,Savings,0
CID-02389,50.0,70888.71919865663,9863.876393561357,11.0,3336,696.0,14233.617399037761,Istanbul,Bronze,Loan,0
CID-02390,18.0,28445.865629203683,14889.161021218004,17.0,80,658.0,2935.860203360801,Konya,Silver,Investment,1
CID-02391,26.0,13296.037673384053,5275.163418357789,16.0,1731,525.0,4414.320111114756,Ankara,Silver,Loan,0
CID-02392,20.0,24200.410933800962,667.1416763702811,,250,751.0,6074.001126292857,Izmir,Gold,Investment,0
CID-02393,,18382.13203291558,762.347963637965,,2860,749.0,8745.890906222343,Istanbul,Bronze,Insurance,0
CID-02394,36.0,10653.12127545079,1330.7416871781443,,2673,597.0,44482.753336982416,Antalya,Bronze,Investment,0
CID-02395,20.0,,1225.3438959717298,,1283,677.0,8247.315504875576,Mersin,Bronze,Savings,0
CID-02396,26.0,15974.515534479791,10034.023853689083,12.0,251,598.0,13355.844317977566,Konya,Gold,Insurance,0
CID-02397,25.0,33299.368971275115,4979.993077638788,20.0,972,611.0,3181.8311615354387,Bursa,Silver,Credit Card,1
CID-02398,40.0,26814.230469624916,4119.636062176618,19.0,1107,631.0,23970.68405678397,Izmir,Bronze,Savings,0
CID-02399,38.0,221193.03803517975,658.3991510732344,13.0,1684,722.0,14789.142885584844,Izmir,Bronze,Savings,0
CID-02400,29.0,27284.86700326139,7688.601254587327,21.0,1988,840.0,10433.75859548447,Istanbul,Gold,Savings,0
CID-02401,40.0,10000.0,5630.4239310912135,16.0,1326,646.0,52937.78016586999,Ankara,Silver,Loan,0
CID-02402,31.0,10000.0,571.8346821716648,,2275,,39837.76652739358,Ankara,Bronze,Loan,0
CID-02403,34.0,49139.09857322692,6557.645279739503,17.0,2205,743.0,19392.7186657934,Kocaeli,Silver,Credit Card,0
CID-02404,58.0,50308.548164113774,1016.9417954979688,,1657,509.0,45875.59722935033,Ankara,Bronze,Loan,0
CID-02405,54.0,,269.84778237808985,18.0,1062,569.0,14974.339550753153,Bursa,Bronze,Savings,0
CID-02406,22.0,31094.728968995947,3422.4221092845282,19.0,1016,843.0,31573.808380322695,Kocaeli,Silver,Investment,0
CID-02407,47.0,10000.0,3394.4067039351416,,256,639.0,9480.92732028726,Izmir,Bronze,Credit Card,0
CID-02408,47.0,39974.009016516095,319.1846737674909,4.0,2635,716.0,1633.3065523553198,Istanbul,Bronze,Credit Card,0
CID-02409,24.0,38646.92383773621,1228.7212431461649,8.0,3235,706.0,92539.305731964,Ankara,Silver,Savings,0
CID-02410,47.0,10000.0,15794.191742716086,14.0,2017,509.0,3259.4427476445626,Ankara,Silver,Insurance,0
CID-02411,56.0,10000.0,3630.4949277396768,11.0,3117,,5214.554778889118,Antalya,Bronze,Loan,1
CID-02412,24.0,10000.0,4190.757611423811,12.0,2292,738.0,3204.9853186935666,Ankara,Gold,Insurance,0
CID-02413,26.0,10000.0,766.1501926510789,14.0,3213,604.0,7410.66849614087,Adana,Bronze,Savings,0
CID-02414,50.0,51747.33316832793,262.5876754299125,15.0,884,649.0,6146.584675780355,Gaziantep,Platinum,Insurance,1
CID-02415,41.0,,1037.4722899364713,8.0,3258,583.0,16542.902825300796,Ankara,Platinum,Savings,0
CID-02416,44.0,15927.491933397116,915.8858571838646,15.0,2502,612.0,101585.38725160099,Istanbul,Silver,Loan,0
CID-02417,42.0,10485.34598542289,855.3077629656517,12.0,1505,637.0,970.8821876147741,Bursa,Bronze,Loan,0
CID-02418,42.0,174139.46035142764,685.2071142326788,14.0,2395,531.0,27127.36615697923,Ankara,Bronze,Credit Card,0
CID-02419,22.0,106061.27539170638,2736.2925750445347,14.0,2437,773.0,2465.2186940574834,Izmir,Silver,Insurance,0
CID-02420,50.0,14410.418914697815,1272.4829831132524,17.0,3477,568.0,360.6188269221856,Bursa,Gold,Insurance,0
CID-02421,52.0,21826.846287849297,5493.494456551962,11.0,965,666.0,18318.703747379408,Ankara,Silver,Insurance,0
CID-02422,35.0,12957.268503729014,650.4847589811454,15.0,987,620.0,37188.96111296374,Kocaeli,Bronze,Insurance,1
CID-02423,37.0,37236.63278057956,1999.3334756004622,14.0,2997,766.0,3491.0474410188594,Ankara,Bronze,Investment,0
CID-02424,19.0,10000.0,44.00628063175864,17.0,2979,581.0,7523.3441954685495,Ankara,Bronze,Credit Card,0
CID-02425,44.0,61204.919729596986,2102.934232277386,,1349,617.0,3326.8487884920123,Gaziantep,Bronze,Credit Card,0
CID-02426,44.0,40731.37167271451,183.8648042549845,,2275,573.0,42657.746419367104,Istanbul,Bronze,Investment,0
CID-02427,37.0,125898.63934073875,12173.51520253599,16.0,1623,487.0,5673.682976570192,Istanbul,Gold,Insurance,0
CID-02428,51.0,,5003.108451952182,,2475,720.0,10588.85975185261,Kocaeli,Bronze,Investment,0
CID-02429,,89660.8984154027,2155.4021081482324,7.0,2667,682.0,40524.01063529415,Istanbul,Bronze,Insurance,1
CID-02430,44.0,86351.6382517376,289.8161213689392,16.0,271,697.0,14488.274126487377,Istanbul,Bronze,Investment,1
CID-02431,25.0,10000.0,2872.2574964239466,16.0,2506,744.0,48614.821003049976,Izmir,Bronze,Credit Card,0
CID-02432,37.0,27963.49650434855,4550.331321969484,12.0,2688,688.0,46976.31845229202,Istanbul,Bronze,Investment,0
CID-02433,35.0,10258.242505361628,677.1421476381249,17.0,2083,644.0,11144.797109248391,Bursa,Platinum,Savings,0
CID-02434,40.0,16169.778008400977,2687.3986477093913,,1844,700.0,15717.41292790063,Ankara,Silver,Insurance,0
CID-02435,33.0,,5386.05795472184,,3419,639.0,4711.913912312657,Bursa,Bronze,Investment,0
CID-02436,36.0,44685.48025217044,4678.676752441577,10.0,3313,768.0,83884.33811472972,Ankara,Bronze,Insurance,0
CID-02437,47.0,29151.485870819968,5198.435304397281,17.0,1326,651.0,5871.03883425098,Kocaeli,Bronze,Loan,0
CID-02438,32.0,162326.24827951612,6766.851983540272,26.0,3185,670.0,27526.925127931845,Istanbul,Bronze,Insurance,0
CID-02439,18.0,10000.0,8881.62115099964,16.0,1677,730.0,6756.767128975158,Bursa,Gold,Investment,0
CID-02440,58.0,200083.80311595323,1664.2244747252241,,2787,850.0,6758.685099398993,Kocaeli,Silver,Insurance,0
CID-02441,54.0,14420.698113521868,2691.5571434331964,17.0,389,598.0,1973.9140940755617,Ankara,Gold,Savings,0
CID-02442,22.0,81523.75381221468,5004.138529653573,10.0,3482,582.0,14773.3881562239,Istanbul,Silver,Savings,1
CID-02443,46.0,22767.576848289496,3822.3488388148817,9.0,3641,660.0,5054.678742282456,Istanbul,Bronze,Investment,0
CID-02444,31.0,10000.0,17306.18619431553,17.0,1194,620.0,2891.379424051584,Mersin,Bronze,Investment,0
CID-02445,41.0,107313.14770734387,44.0705662424204,18.0,1563,735.0,4626.812502052366,Adana,Bronze,Insurance,0
CID-02446,41.0,20317.779454947417,1403.8768604513625,10.0,3274,695.0,5204.532212145667,Kocaeli,Gold,Credit Card,0
CID-02447,35.0,59149.6871377755,1055.7848398298734,11.0,3121,590.0,12624.25724495355,Antalya,Silver,Savings,0
CID-02448,28.0,45965.347101895444,973.5664871868564,,2030,739.0,8777.430199097547,Ankara,Bronze,Savings,0
CID-02449,29.0,,805.4718116071225,12.0,532,827.0,1412.8508794391305,Istanbul,Bronze,Loan,0
CID-02450,27.0,37665.148722068734,3951.5445510494737,16.0,1619,616.0,13822.78193499549,Kocaeli,Bronze,Loan,0
CID-02451,28.0,72471.1037542451,283.41880804390775,19.0,2304,706.0,27899.61204984894,Izmir,Platinum,Credit Card,0
CID-02452,37.0,10000.0,4330.498223184975,18.0,138,504.0,15369.625908185577,Ankara,Bronze,Savings,0
CID-02453,29.0,60674.05413847901,3783.345925964899,13.0,772,650.0,66071.81868605748,Izmir,Silver,Investment,0
CID-02454,46.0,124385.7610968478,924.0154377991098,13.0,1373,704.0,1879.5014635297023,Istanbul,Bronze,Savings,0
CID-02455,55.0,10000.0,932.6963395363716,10.0,3409,668.0,30981.975818863575,Ankara,Silver,Investment,0
CID-02456,31.0,10000.0,3171.7680199040647,13.0,840,689.0,12682.760931365232,Bursa,Gold,Investment,0
CID-02457,40.0,69355.47571325887,4595.852142300437,17.0,3188,617.0,13271.363928260524,Istanbul,Gold,Credit Card,0
CID-02458,43.0,31623.68216302995,6692.472436733442,15.0,815,780.0,13177.724306517946,Istanbul,Silver,Savings,0
CID-02459,43.0,28421.66530124603,6116.756637241729,,257,647.0,7083.270672068083,Izmir,Gold,Insurance,0
CID-02460,38.0,10000.0,10717.023261070892,,881,581.0,7062.904208682764,Bursa,Bronze,Savings,0
CID-02461,46.0,38872.887066452655,2786.570834744101,6.0,3411,676.0,17986.49808766037,Istanbul,Silver,Savings,1
CID-02462,43.0,10000.0,7657.977207967479,11.0,857,753.0,824.3637274522665,Istanbul,Bronze,Loan,0
CID-02463,23.0,35609.66052394074,5289.397711450998,8.0,408,724.0,15995.549320094899,Mersin,Platinum,Credit Card,0
CID-02464,48.0,79326.20915803427,7202.030226218879,15.0,1636,638.0,23210.94582571791,Istanbul,Platinum,Insurance,0
CID-02465,48.0,,37.423099877156105,14.0,2055,821.0,7930.140266954124,Istanbul,Platinum,Insurance,1
CID-02466,28.0,36049.1710318928,10811.34603693501,16.0,2462,674.0,4411.413869518126,Ankara,Bronze,Insurance,0
CID-02467,38.0,265667.15488052607,2052.9959628999636,12.0,2190,543.0,4320.338064185946,Istanbul,Silver,Investment,0
CID-02468,,63823.97193537236,5121.2604196182365,12.0,3394,727.0,1536.8982129954295,Izmir,Bronze,Credit Card,0
CID-02469,35.0,,435.37140529807203,,3406,669.0,1692.041158740496,Kocaeli,Bronze,Loan,0
CID-02470,50.0,29473.563023796523,1613.067399410017,14.0,2368,674.0,3282.245981120066,Izmir,Bronze,Investment,0
CID-02471,66.0,80323.02397023607,1013.4837042523403,17.0,1158,751.0,348.4635989050646,Adana,Platinum,Insurance,1
CID-02472,28.0,10000.0,1103.4538842424763,15.0,2016,659.0,5572.2063691198955,Kocaeli,Bronze,Investment,0
CID-02473,21.0,10000.0,420.92735988300547,16.0,320,656.0,6585.524835179963,Istanbul,Bronze,Investment,0
CID-02474,41.0,12484.404757809649,5243.777607272137,16.0,3578,579.0,96184.38555462573,Izmir,Platinum,Insurance,0
CID-02475,46.0,28274.62740535758,29.712927260510103,14.0,3622,637.0,86220.42234515001,Bursa,Platinum,Insurance,1
CID-02476,35.0,102803.10771638073,1199.044438098989,19.0,2754,699.0,3727.516562095881,Ankara,Silver,Loan,0
CID-02477,,,613.3044950563212,13.0,89,632.0,4312.222074398056,Adana,Bronze,Credit Card,0
CID-02478,21.0,58471.24109697534,2845.621807936907,18.0,1365,546.0,12187.611692392202,Antalya,Bronze,Savings,0
CID-02479,46.0,67953.19554963321,938.7778474722204,22.0,135,732.0,2899.615601712979,Ankara,Silver,Savings,0
CID-02480,30.0,48528.142905226814,959.2082176996469,14.0,2700,735.0,12622.658532219353,Istanbul,Bronze,Savings,0
CID-02481,58.0,24309.281528068557,2144.2921907788677,13.0,2166,736.0,9176.561677136311,Istanbul,Gold,Loan,0
CID-02482,61.0,47328.00661760964,3384.111232324244,,3369,605.0,7064.713155366376,Ankara,Silver,Investment,0
CID-02483,28.0,,413.81468960248435,,2819,678.0,31128.79243095726,Istanbul,Silver,Insurance,0
CID-02484,31.0,10000.0,617.574487275558,,3220,699.0,31697.016096520423,Adana,Bronze,Credit Card,0
CID-02485,48.0,271382.481232176,908.5508564733955,12.0,929,727.0,79446.2347409351,Ankara,Gold,Savings,0
CID-02486,33.0,10000.0,11648.06802770298,,2522,729.0,4543.710083666785,Antalya,Gold,Credit Card,0
CID-02487,37.0,10000.0,1619.4912521641552,,1482,566.0,39451.26843392256,Ankara,Platinum,Credit Card,1
CID-02488,38.0,115945.1770469268,2924.061249080224,17.0,1036,817.0,13893.425242921514,Konya,Silver,Insurance,1
CID-02489,18.0,19761.46308173001,884.7005622722318,13.0,3452,,16112.953049565758,Gaziantep,Silver,Loan,1
CID-02490,37.0,57786.90401160544,2157.587165297948,13.0,1999,549.0,40791.37914591149,Konya,Bronze,Insurance,0
CID-02491,29.0,21944.70745702551,246.43120210960828,18.0,335,445.0,51448.45755431834,Izmir,Silver,Loan,1
CID-02492,32.0,27317.57702688868,113.15202252252492,14.0,2692,735.0,23356.66246101104,Istanbul,Bronze,Investment,0
CID-02493,55.0,16718.049959211523,2023.9729628421892,20.0,231,795.0,7694.4433939474975,Ankara,Silver,Credit Card,1
CID-02494,,23107.603345134932,1627.4995065348,14.0,3021,629.0,12108.487759610021,Ankara,Bronze,Savings,0
CID-02495,47.0,29085.131179788525,471.04613801619354,12.0,1076,538.0,17183.73350009251,Mersin,Bronze,Credit Card,0
CID-02496,34.0,70094.90080956048,3723.121392118714,13.0,3191,749.0,31751.80019626729,Izmir,Platinum,Insurance,0
CID-02497,34.0,39406.944656401356,15834.087333759555,8.0,500,576.0,19310.249616408815,Bursa,Silver,Loan,1
CID-02498,47.0,158106.8276422289,1611.5088602210965,14.0,3194,729.0,8187.037862823202,Adana,Silver,Investment,0
CID-02499,42.0,10000.0,3134.8895174784684,,3056,606.0,9739.429961590678,Izmir,Platinum,Investment,1
CID-02500,44.0,38461.65028309726,10547.799588048754,14.0,3386,644.0,931.5745118834743,Bursa,Bronze,Loan,0
CID-02501,49.0,48268.57873944148,5699.286727504129,10.0,2386,705.0,46449.947587352035,Istanbul,Bronze,Loan,0
CID-02502,34.0,139050.67037107275,1992.915399619969,15.0,762,706.0,1660.4243009118384,Istanbul,Silver,Loan,0
CID-02503,30.0,10000.0,4279.885243367999,15.0,2613,688.0,15612.044349565662,Antalya,Bronze,Investment,0
CID-02504,24.0,46867.80663744507,438.78633516236334,11.0,405,797.0,36954.16251970843,Gaziantep,Silver,Credit Card,0
CID-02505,28.0,105688.9420504129,2296.4886859245917,17.0,2576,817.0,9831.96177850839,Ankara,Silver,Credit Card,1
CID-02506,73.0,15233.710381764811,1047.039191626748,13.0,2713,823.0,28981.179844420974,Izmir,Bronze,Investment,1
CID-02507,52.0,114940.87805172973,562.367009128664,8.0,171,665.0,29316.64842975951,Ankara,Platinum,Savings,0
CID-02508,21.0,10000.0,1777.9692357394158,,3153,688.0,1110.8093110553373,Ankara,Silver,Insurance,1
CID-02509,22.0,72515.63639723248,449.37248749495814,16.0,3171,790.0,9562.910264578702,Istanbul,Silver,Investment,0
CID-02510,43.0,148761.46764698293,3841.9057310518847,15.0,2337,627.0,21140.93676013191,Adana,Silver,Savings,0
CID-02511,44.0,58883.069901062016,1949.5916382716675,19.0,1751,645.0,9878.277686462321,Izmir,Bronze,Insurance,0
CID-02512,44.0,31794.757671905914,2423.8750179058334,18.0,1937,681.0,14180.859108375473,Izmir,Bronze,Credit Card,0
CID-02513,,10000.0,506.4460522476356,13.0,3394,678.0,16245.550795205361,Istanbul,Silver,Loan,0
CID-02514,36.0,138993.37780855937,481.78372678341975,16.0,1869,657.0,2951.3934360425133,Bursa,Bronze,Insurance,0
CID-02515,41.0,34949.05366829905,2802.130564460929,11.0,2455,605.0,9557.934646713522,Istanbul,Silver,Loan,0
CID-02516,39.0,10000.0,13441.136462156237,12.0,3140,748.0,519.7707653977367,Ankara,Silver,Savings,0
CID-02517,18.0,64383.32773127971,323.8500827594163,16.0,377,649.0,2917.4242338580198,Ankara,Gold,Investment,0
CID-02518,35.0,36160.62470802964,1076.7879580841957,9.0,1631,692.0,12923.291346707916,Ankara,Gold,Investment,0
CID-02519,27.0,10000.0,6515.4202177528205,13.0,3626,679.0,15342.202238671445,Istanbul,Gold,Loan,0
CID-02520,40.0,13262.939785259701,240.05345861558274,12.0,857,734.0,2845.7748658224473,Gaziantep,Silver,Insurance,0
CID-02521,73.0,10000.0,6676.968114918229,8.0,2583,,25362.502232693107,Ankara,Bronze,Insurance,0
CID-02522,42.0,46970.28768149991,2377.4029142904033,17.0,2459,659.0,8402.209577022155,Bursa,Gold,Savings,0
CID-02523,34.0,,1679.038007345776,18.0,454,646.0,45609.946831230634,Bursa,Silver,Investment,0
CID-02524,49.0,38758.4029010803,1185.9226825726062,13.0,1853,671.0,8828.496766128103,Bursa,Silver,Loan,1
CID-02525,43.0,93435.5062177933,1128.2081778568986,16.0,1489,591.0,2921.338323956993,Izmir,Silver,Credit Card,0
CID-02526,43.0,,1167.9964659138332,17.0,351,615.0,25536.518796752294,Konya,Silver,Investment,0
CID-02527,45.0,52587.428894974204,6915.559281677213,8.0,2327,722.0,15099.636364604472,Konya,Silver,Investment,0
CID-02528,,10000.0,4117.160859823195,16.0,1797,703.0,8799.87194246777,Ankara,Platinum,Savings,0
CID-02529,24.0,65350.821561491015,3545.03554043888,14.0,209,602.0,7919.82069624666,Bursa,Bronze,Investment,0
CID-02530,43.0,29770.59171646597,5130.2500284239095,15.0,1033,670.0,2941.632247252167,Istanbul,Bronze,Savings,0
CID-02531,26.0,45853.04022435259,951.0834257276375,,1742,,7502.054963334293,Istanbul,Bronze,Savings,0
CID-02532,44.0,57595.929449737225,3079.8296005398934,17.0,58,690.0,536.0992676156651,Izmir,Bronze,Credit Card,0
